orbit_id,targetname,mjd_utc,observatory_code,datetime_str,datetime_jd,H,G,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
00000,594913 'Aylo'chaxnim (2020 AV2),59028.0408659237,X05,2020-Jun-28 00:58:50.816,2459028.540865924,16.21,0.15,,m,99.993486565,28.596490141,100.305471496,28.577127929,222.1407,-23.9814,284.091179073,-38.539727739,-236.56,-752.51,9570.018,19133.074,25.47,14.7033321346,999.0,,16.504,,99.04891,,21301.2,*,,,,,,206.73,0.0,,,103.258207,15.769709,0.539757994971,-7.1843709,1.54071496754066,-8.4455308,12.81373566,41.1094829,69.8660237,5.917,/T,11.1953,82.6,46.0367,162.9908,26.613,277.181,10.19078,Gem,69.18419,99.0803411,5.4647743,,,185.971085,10.317125,20.2092052752,0.000354,0.388,0.238,0.398,0.223,-15.041,0.2780735,0.456,257.3133,0.000278,2.72,9.9,0.001717,268.9772,8.016300702,11.1932,100.9897,10.6238
00000,594913 'Aylo'chaxnim (2020 AV2),59029.999199257676,X05,2020-Jun-29 23:58:50.816,2459030.499199258,16.21,0.15,,m,103.291771346,28.243980591,103.602275397,28.218429686,222.9953,-32.1404,289.446154214,-24.881483668,-302.25,-731.51,13778.078,18232.969,35.643,13.8320121709,999.0,,16.491,,98.88694,,22684.59,*,,,,,,217.44,0.0,,,108.377894,15.556195,0.531635751162,-7.168768,1.53032918422012,-9.26485,12.72735973,41.7158218,70.0773868,6.3013,/T,12.115,108.0,68.7136,161.727,37.329,279.655,10.2568,Gem,69.184135,102.0131155,5.3472753,,,187.537188,12.80401,19.2026952273,0.000354,0.386,0.248,0.395,0.234,-15.072,0.2903695,0.459,278.6567,0.0002869,2.84,10.31,0.001859,273.9113,6.925193811,12.1121,104.9987,10.4678
00000,594913 'Aylo'chaxnim (2020 AV2),59030.02003259102,X05,2020-Jun-30 00:28:50.816,2459030.520032591,16.21,0.15,,m,103.326953429,28.239577425,103.637428349,28.213959299,223.168,-32.2028,286.733597917,-31.026499854,-273.05,-742.93,13822.905,18221.91,35.747,14.3333811191,999.0,,16.491,,98.88485,,22701.98,*,,,,,,217.55,0.0,,,108.433135,15.553241,0.531549494792,-7.1683088,1.53021756864642,-9.2881299,12.72643145,41.7223124,70.1304056,6.3061,/T,12.1265,108.1,68.8558,161.7111,37.438,279.681,10.25756,Gem,69.184134,102.044511,5.3457387,,,187.554295,12.83049,19.7026205953,0.000354,0.386,0.248,0.395,0.234,-15.07,0.290497,0.459,278.8981,0.000287,2.84,10.31,0.001861,273.9646,7.424219229,12.1236,105.0419,10.4657
00000,594913 'Aylo'chaxnim (2020 AV2),59030.040865924355,X05,2020-Jun-30 00:58:50.816,2459030.540865924,16.21,0.15,,m,103.362160705,28.235166306,103.672606999,28.209480343,223.3327,-32.2555,284.121728831,-37.258159469,-245.99,-752.36,13867.702,18210.812,35.85,14.8347500678,999.0,,16.491,,98.88275,,22719.4,*,,,,,,217.66,0.0,,,108.488394,15.550272,0.531463243978,-7.1678433,1.53010563892038,-9.3170179,12.72550056,41.7288036,70.1812833,6.3109,/T,12.1379,108.3,68.9981,161.6952,37.547,279.708,10.25831,Gem,69.184134,102.0759315,5.3442033,,,187.571414,12.856993,20.2025436285,0.000354,0.386,0.248,0.395,0.234,-15.068,0.2906246,0.459,279.1397,0.0002871,2.84,10.31,0.001862,274.0179,7.923242934,12.135,105.085,10.4635
00000,594913 'Aylo'chaxnim (2020 AV2),59031.99919925834,X05,2020-Jul-01 23:58:50.816,2459032.499199258,16.21,0.15,,m,106.663297304,27.773870676,106.971895032,27.742053413,223.8303,-40.5125,289.487584011,-23.558478514,-311.89,-731.26,18108.511,17014.562,45.111,13.9634331944,999.0,,16.487,,98.64726,,24599.48,*,,,,,,227.45,0.0,,,113.755419,15.203954,0.523391645772,-7.0948944,1.51870192369532,-10.1846319,12.63065875,42.3412012,70.3389585,6.8332,/T,13.3617,133.8,87.7106,159.9823,47.338,282.19,10.32098,Gem,69.184078,105.0351334,5.1869241,,,189.206535,15.345539,19.1963192686,0.000354,0.387,0.257,0.395,0.244,-14.76,0.3026647,0.464,303.1843,0.0002974,2.96,10.77,0.002023,279.1081,6.831973526,13.3581,109.1821,10.2252
00000,594913 'Aylo'chaxnim (2020 AV2),59032.02003259168,X05,2020-Jul-02 00:28:50.816,2459032.520032592,16.21,0.15,,m,106.698459569,27.768303425,107.007024549,27.73641998,224.0016,-40.5777,286.715735236,-29.702591896,-283.04,-742.95,18153.549,17000.324,45.203,14.4648021853,999.0,,16.487,,98.64432,,24621.82,*,,,,,,227.55,0.0,,,113.812223,15.199539,0.52330628186,-7.0937993,1.51857924323204,-10.2073938,12.62963845,42.3477307,70.3912378,6.8394,/T,13.3762,134.0,87.8161,159.9618,47.436,282.217,10.3217,Gem,69.184077,105.0668003,5.1849576,,,189.224425,15.372012,19.6962479335,0.000354,0.387,0.257,0.395,0.244,-14.755,0.3027904,0.464,303.454,0.0002975,2.96,10.77,0.002024,279.1631,7.331000549,13.3726,109.2262,10.2222
00000,594913 'Aylo'chaxnim (2020 AV2),59032.04086592502,X05,2020-Jul-02 00:58:50.816,2459032.540865925,16.21,0.15,,m,106.733646377,27.762727827,107.042179081,27.730777596,224.1652,-40.6331,284.042052291,-35.935253641,-256.48,-752.57,18198.556,16986.043,45.296,14.966171177,999.0,,16.487,,98.64138,,24644.17,*,,,,,,227.64,0.0,,,113.869042,15.195109,0.523220931158,-7.0926972,1.51845625439795,-10.2358413,12.62861558,42.3542603,70.4415255,6.8456,/T,13.3908,134.2,87.9177,159.9413,47.534,282.243,10.32242,Gem,69.184077,105.0984922,5.1829924,,,189.242329,15.398507,20.1961742688,0.000354,0.387,0.257,0.395,0.244,-14.751,0.3029162,0.464,303.7238,0.0002976,2.96,10.77,0.002026,279.2181,7.830025905,13.3872,109.2703,10.2192
00000,594913 'Aylo'chaxnim (2020 AV2),59033.999199259,X05,2020-Jul-03 23:58:50.816,2459034.499199259,16.21,0.15,,m,110.028962166,27.191619761,110.33532094,27.153652357,224.2827,-48.9271,289.433521649,-22.191075517,-322.17,-731.46,22447.871,15489.189,53.552,14.0948578969,999.0,,16.489,,98.31963,,26959.72,*,,,,,,236.41,0.0,,,119.281683,14.707262,0.515269042018,-6.9575461,1.5059795406878,-11.1540242,12.52484992,42.9676058,70.5364938,7.4888,/T,14.9004,159.1,98.3989,157.8143,56.301,284.727,10.38227,Gem,69.18402,108.0825334,4.984539,,,190.956193,17.883903,19.1902751735,0.000354,0.39,0.263,0.397,0.252,-14.274,0.3148877,0.471,330.4071,0.0003093,3.11,11.29,0.002204,284.47,6.739169834,14.8963,113.4549,9.8936
00000,594913 'Aylo'chaxnim (2020 AV2),59034.02003259234,X05,2020-Jul-04 00:28:50.816,2459034.520032592,16.21,0.15,,m,110.064011853,27.184882171,110.370334428,27.146850251,224.4524,-48.9945,286.59683901,-28.337763451,-293.78,-743.36,22492.859,15471.738,53.634,14.5962269148,999.0,,16.489,,98.3157,,26986.32,*,,,,,,236.5,0.0,,,119.34002,14.701299,0.515185334631,-6.9557645,1.50584519812929,-11.1762875,12.52373263,42.9741157,70.5878551,7.4962,/T,14.918,159.3,98.4436,157.7897,56.388,284.754,10.38297,Gem,69.18402,108.1144522,4.9821289,,,190.974973,17.910312,19.6902075262,0.000354,0.39,0.264,0.397,0.252,-14.269,0.3150136,0.471,330.7046,0.0003094,3.11,11.29,0.002206,284.5268,7.23820462,14.9138,113.4999,9.8896
00000,594913 'Aylo'chaxnim (2020 AV2),59034.04086592568,X05,2020-Jul-04 00:58:50.816,2459034.540865926,16.21,0.15,,m,110.099085412,27.178135928,110.405372221,27.140038898,224.615,-49.0522,283.854802405,-34.574561729,-267.86,-753.14,22537.813,15454.246,53.716,15.0975959332,999.0,,16.489,,98.31177,,27012.92,*,,,,,,236.58,0.0,,,119.398373,14.695321,0.515101648718,-6.9539755,1.50571055273402,-11.2043162,12.52261281,42.9806251,70.6373886,7.5036,/T,14.9355,159.5,98.4853,157.765,56.476,284.78,10.38366,Gem,69.184019,108.1463961,4.9797203,,,190.993769,17.936742,20.1901375545,0.000354,0.39,0.264,0.397,0.253,-14.264,0.3151396,0.471,331.0022,0.0003096,3.11,11.29,0.002208,284.5835,7.737237785,14.9313,113.5449,9.8856
00000,594913 'Aylo'chaxnim (2020 AV2),59035.99919925967,X05,2020-Jul-05 23:58:50.816,2459036.49919926,16.21,0.15,,m,113.379872106,26.497037492,113.6836536,26.453090141,224.3312,-57.3167,289.284312608,-20.783265132,-332.95,-732.08,26770.801,13655.264,61.003,14.2262833732,999.0,,16.497,,97.8898,,29699.97,*,,,,,,244.35,0.0,,,124.953173,14.058508,0.50734399737,-6.7520562,1.49210366410201,-12.1743917,12.40944777,43.5890163,70.6593606,8.25,/T,16.7098,175.1,99.076,155.2639,64.246,287.259,10.44126,Gem,69.183963,111.1532231,4.7388907,,,192.796909,20.413285,19.1845984543,0.000354,0.396,0.269,0.402,0.259,-13.894,0.3272136,0.478,360.2843,0.0003226,3.26,11.86,0.002404,290.0018,6.647373133,16.7053,117.8153,9.468
00000,594913 'Aylo'chaxnim (2020 AV2),59036.020032593005,X05,2020-Jul-06 00:28:50.816,2459036.520032593,16.21,0.15,,m,113.414716878,26.489132744,113.71845858,26.445123009,224.4992,-57.3855,286.378414471,-26.935929668,-305.14,-744.16,26815.473,13634.604,61.075,14.7276523792,999.0,,16.498,,97.88473,,29730.16,*,,,,,,244.43,0.0,,,125.012998,14.050928,0.507262766713,-6.7495419,1.49195704586157,-12.1961662,12.40822839,43.5954396,70.7096087,8.2584,/T,16.73,174.9,99.0355,155.2355,64.323,287.285,10.44193,Gem,69.183962,111.1853694,4.7360256,,,192.816696,20.439565,19.6845348459,0.000354,0.396,0.269,0.402,0.259,-13.892,0.3273412,0.479,360.6092,0.0003228,3.26,11.86,0.002406,290.0603,7.146421807,16.7255,117.8612,9.463
00000,594913 'Aylo'chaxnim (2020 AV2),59036.04086592635,X05,2020-Jul-06 00:58:50.816,2459036.540865927,16.21,0.15,,m,113.44958485,26.481219131,113.753287154,26.437146434,224.6604,-57.4447,283.56290136,-33.179847552,-279.99,-754.04,26860.108,13613.899,61.148,15.2290214009,999.0,,16.498,,97.87966,,29760.36,*,,,,,,244.51,0.0,,,125.072838,14.043331,0.507181566346,-6.7470198,1.49181013018521,-12.2237876,12.40700653,43.6018616,70.7582083,8.2668,/T,16.7502,174.8,98.9965,155.2071,64.401,287.312,10.44259,Gem,69.183962,111.2175408,4.7331621,,,192.8365,20.465865,20.1844689341,0.000354,0.396,0.269,0.403,0.259,-13.89,0.327469,0.479,360.9343,0.0003229,3.26,11.86,0.002408,290.1188,7.645468924,16.7457,117.9072,9.458
00000,594913 'Aylo'chaxnim (2020 AV2),59037.99919926033,W84,2020-Jul-07 23:58:50.816,2459038.499199259,16.21,0.15,,,116.707238441,25.690870586,117.008101019,25.641147525,223.9552,-65.6087,289.088468904,-19.268365447,-343.35,-733.47,31051.885,11514.482,67.568,14.3539063301,999.0,,16.51,,97.34249,,32760.07,*,,,,,,251.37,0.0,,,130.76462,13.251998,0.499697664657,-6.4743205,1.47701523169886,-13.2451095,12.28396111,44.1985858,70.6953051,9.1,/T,18.7691,153.0,90.9012,152.3695,71.27,289.778,10.49851,Gem,69.183906,114.2446248,4.448996,,,194.740269,22.92682,19.1755220548,0.000354,0.403,0.274,0.41,0.264,-13.922,0.3397465,0.488,392.7856,0.0003372,3.43,12.48,0.00262,295.7061,6.553366262,18.7643,122.2607,8.9442
00000,594913 'Aylo'chaxnim (2020 AV2),59038.020032593675,W84,2020-Jul-08 00:28:50.816,2459038.520032594,16.21,0.15,,m,116.741787681,25.681811926,117.042607061,25.632028861,224.1215,-65.6782,286.118755385,-25.433213214,-316.12,-745.68,31095.977,11490.647,67.632,14.8552753271,999.0,,16.511,,97.33612,,32793.28,*,,,,,,251.44,0.0,,,130.825869,13.242753,0.499619780279,-6.471035,1.4768557320266,-13.2663489,12.28263459,44.2048468,70.7442718,9.1092,/T,18.7918,152.7,90.7679,152.3377,71.339,289.805,10.49917,Gem,69.183905,114.2769689,4.4456672,,,194.761188,22.952892,19.6754628604,0.000354,0.403,0.274,0.41,0.264,-13.926,0.3398763,0.488,393.1376,0.0003374,3.43,12.48,0.002623,295.7664,7.052434856,18.787,122.3075,8.9382
00000,594913 'Aylo'chaxnim (2020 AV2),59038.04086592701,W84,2020-Jul-08 00:58:50.816,2459038.540865927,16.21,0.15,,m,116.776359483,25.672744292,117.077136025,25.622900659,224.2815,-65.7382,283.236377769,-31.690049959,-291.76,-755.61,31140.031,11466.769,67.696,15.3566442977,999.0,,16.511,,97.32974,,32826.49,*,,,,,,251.51,0.0,,,130.887133,13.23349,0.499541935483,-6.4677412,1.47669594085604,-13.2935231,12.28130565,44.2111057,70.7917905,9.1185,/T,18.8145,152.5,90.6401,152.3059,71.407,289.831,10.49982,Gem,69.183905,114.309338,4.4423402,,,194.782126,22.978985,20.1754013237,0.000354,0.403,0.274,0.411,0.264,-13.929,0.3400063,0.488,393.4898,0.0003375,3.43,12.48,0.002625,295.8267,7.551501896,18.8097,122.3543,8.9321
00000,594913 'Aylo'chaxnim (2020 AV2),59039.999199260994,W84,2020-Jul-09 23:58:50.816,2459040.499199261,16.21,0.15,,,120.002523242,24.774870505,120.300168425,24.719593395,223.1409,-73.7253,288.749696827,-17.793684267,-354.7,-734.93,35266.152,9072.02,73.374,14.4853260696,999.0,,16.527,,96.66179,,36087.77,*,,,,,,257.59,0.0,,,136.709094,12.284603,0.492415460028,-6.121122,1.46065705629699,-14.3640957,12.14791431,44.7886625,70.6322621,10.0244,/T,21.0601,131.4,76.5889,149.1652,77.493,292.28,10.55465,Gem,69.183848,117.3536684,4.1141799,,,196.798661,25.416459,19.1706779647,0.000354,0.413,0.279,0.421,0.267,-14.568,0.3524627,0.498,427.8735,0.0003527,3.61,13.13,0.002854,301.5835,6.465314841,21.055,126.7867,8.319
00000,594913 'Aylo'chaxnim (2020 AV2),59040.02003259434,W84,2020-Jul-10 00:28:50.816,2459040.520032594,16.21,0.15,,,120.036690017,24.764682057,120.334289334,24.709347456,223.3053,-73.7946,285.705289656,-23.970941104,-328.26,-747.19,35309.408,9045.085,73.431,14.9866950117,999.0,,16.528,,96.65394,,36123.49,*,,,,,,257.65,0.0,,,136.771687,12.273676,0.492341830149,-6.1170375,1.4604840941655,-14.3848082,12.14647583,44.7946775,70.6796868,10.0343,/T,21.0851,131.2,76.3769,149.1303,77.554,292.306,10.5553,Gem,69.183848,117.3861756,4.1103825,,,196.820845,25.442233,19.6706234526,0.000354,0.413,0.279,0.421,0.267,-14.578,0.3525937,0.498,428.2521,0.0003529,3.61,13.14,0.002857,301.6456,6.964409056,21.08,126.8343,8.3119
00000,594913 'Aylo'chaxnim (2020 AV2),59040.04086592767,W84,2020-Jul-10 00:58:50.816,2459040.540865927,16.21,0.15,,,120.070878733,24.75448465,120.368432516,24.69909201,223.4638,-73.8545,282.743018883,-30.240273074,-304.91,-757.09,35352.624,9018.106,73.488,15.4880639534,999.0,,16.528,,96.64609,,36159.21,*,,,,,,257.71,0.0,,,136.834294,12.262732,0.492268249463,-6.1129446,1.46031084638303,-14.4115383,12.14503497,44.8006896,70.7258759,10.0442,/T,21.1101,130.9,76.1718,149.0955,77.614,292.332,10.55593,Gem,69.183847,117.4187077,4.1065872,,,196.84305,25.468026,20.1705666303,0.000354,0.413,0.279,0.421,0.267,-14.589,0.3527248,0.498,428.6309,0.0003531,3.61,13.14,0.00286,301.7078,7.463501786,21.105,126.8819,8.3048
00000,594913 'Aylo'chaxnim (2020 AV2),59041.99919926165,W84,2020-Jul-11 23:58:50.816,2459042.499199261,16.21,0.15,,,123.257571924,23.751836384,123.551785979,23.691239691,221.8755,-81.5868,288.31854616,-16.293267583,-366.11,-736.76,39389.544,6336.725,78.543,14.6167439545,999.0,,16.548,,95.83165,,39638.3,*,,,,,,263.12,0.0,,,142.778171,11.156442,0.48558582885,-5.6904997,1.44297648612294,-15.5256405,12.00086949,45.350869,70.4568608,11.0106,/T,23.5664,110.8,58.9397,145.6805,83.029,294.761,10.61027,Cnc,69.183792,120.4767511,3.7341299,,,198.985189,27.872846,19.1662984758,0.000354,0.423,0.284,0.433,0.269,-15.9,0.3651643,0.509,465.4836,0.0003687,3.8,13.81,0.003105,307.6319,6.379958223,23.5613,131.3878,7.5901
00000,594913 'Aylo'chaxnim (2020 AV2),59042.02003259499,W84,2020-Jul-12 00:28:50.816,2459042.520032595,16.21,0.15,,,123.291273939,23.740553364,123.585440477,23.679901822,222.038,-81.655,285.198487007,-22.485758743,-340.55,-749.0,39431.72,6306.802,78.593,15.1181128892,999.0,,16.548,,95.82217,,39676.11,*,,,,,,263.18,0.0,,,142.842013,11.143854,0.485517385194,-5.6856038,1.44278954955142,-15.5457723,11.99931479,45.3565475,70.5025247,11.0211,/T,23.5936,110.5,58.6784,145.6429,83.084,294.787,10.61091,Cnc,69.183791,120.5093808,3.7298631,,,199.008778,27.898216,19.6662490063,0.000354,0.423,0.284,0.433,0.269,-15.918,0.3652933,0.509,465.888,0.0003688,3.8,13.81,0.003108,307.6958,6.879083524,23.5884,131.4361,7.5819
00000,594913 'Aylo'chaxnim (2020 AV2),59042.040865928335,W84,2020-Jul-12 00:58:50.816,2459042.540865928,16.21,0.15,,,123.324997325,23.729261525,123.619116655,23.668554607,222.1951,-81.714,282.155148388,-28.769765753,-318.32,-758.78,39473.854,6276.837,78.644,15.6194818238,999.0,,16.548,,95.81268,,39713.91,*,,,,,,263.23,0.0,,,142.905867,11.13125,0.485449000494,-5.6806996,1.44260233383571,-15.5720039,11.99775776,45.362222,70.5471825,11.0316,/T,23.6208,110.2,58.4226,145.6053,83.138,294.812,10.61154,Cnc,69.183791,120.5420353,3.7255985,,,199.032389,27.923606,20.1661972335,0.000354,0.423,0.284,0.433,0.269,-15.935,0.3654225,0.51,466.2926,0.000369,3.8,13.81,0.003111,307.7597,7.37820738,23.6156,131.4845,7.5737
00000,594913 'Aylo'chaxnim (2020 AV2),59043.9991992623,W84,2020-Jul-13 23:58:50.816,2459044.499199262,16.21,0.15,,,126.464752721,22.625652526,126.755421274,22.559984908,220.1529,-89.1117,287.796570931,-14.772999035,-377.41,-738.94,43399.288,3321.213,83.18,14.7481621907,999.0,,16.572,,94.83669,,43372.8,*,,,,,,268.07,0.0,,,148.96216,9.871526,0.479298567252,-5.1821445,1.4239288635179,-16.7214588,11.84245525,45.8762524,70.1564196,12.048,/T,26.2732,90.4,40.2824,141.942,87.981,297.217,10.66596,Cnc,69.183735,123.6097099,3.3089661,,,201.313491,30.285244,19.162415655,0.000354,0.433,0.291,0.446,0.269,-17.874,0.3774538,0.521,505.5025,0.0003844,3.98,14.47,0.003372,313.8461,6.297800772,26.268,136.0569,6.7568
00000,594913 'Aylo'chaxnim (2020 AV2),59044.02003259565,W84,2020-Jul-14 00:28:50.816,2459044.520032596,16.21,0.15,,,126.497913797,22.613321551,126.788534227,22.547601877,220.3136,-89.1778,284.600988869,-20.983241609,-352.83,-751.06,43440.154,3288.456,83.226,15.2495311395,999.0,,16.572,,94.82542,,43412.32,*,,,,,,268.12,0.0,,,149.027145,9.857342,0.479236245164,-5.1764442,1.42372754037355,-16.7409308,11.84078089,45.8814987,70.2001096,12.059,/T,26.3024,90.1,40.0098,141.9019,88.03,297.242,10.6666,Cnc,69.183735,123.6424156,3.3042337,,,201.338627,30.310092,19.6623715569,0.000354,0.433,0.291,0.446,0.269,-17.897,0.3775756,0.521,505.9311,0.0003845,3.98,14.47,0.003375,313.9117,6.796962191,26.2972,136.1058,6.7475
00000,594913 'Aylo'chaxnim (2020 AV2),59044.04086592898,W84,2020-Jul-14 00:58:50.816,2459044.540865929,16.21,0.15,,,126.531095749,22.600982027,126.82166834,22.535209793,220.4694,-89.2349,281.4765899,-27.283729935,-331.83,-760.66,43480.977,3255.657,83.271,15.7509000884,999.0,,16.572,,94.81414,,43451.83,*,,,,,,268.17,0.0,,,149.09214,9.843142,0.479173991714,-5.1707356,1.42352594554903,-16.7665838,11.83910428,45.88674,70.2430405,12.07,/T,26.3316,89.8,39.7396,141.8618,88.079,297.267,10.66723,Cnc,69.183734,123.675146,3.299504,,,201.363788,30.334959,20.1623251621,0.000354,0.433,0.291,0.447,0.269,-17.921,0.3776975,0.521,506.3599,0.0003847,3.98,14.47,0.003378,313.9773,7.296122199,26.3263,136.1549,6.7382
00000,594913 'Aylo'chaxnim (2020 AV2),59045.99919926295,W84,2020-Jul-15 23:58:50.816,2459046.499199263,16.21,0.15,,,129.617072848,21.401298663,129.904175357,21.33082524,217.9731,-96.2183,287.185700622,-13.239300504,-388.44,-741.42,47274.23,41.913,87.375,14.8795825548,999.0,,16.599,,93.66304,,47256.52,*,,,,,,272.52,0.0,,,155.250365,8.438307,0.473642688234,-4.5977855,1.40348083341627,-17.9403444,11.67239416,46.3555139,69.719149,13.1268,/T,29.1655,69.8,22.7165,137.975,92.433,299.646,10.72226,Cnc,69.18368,126.7478186,2.8393036,,,203.797437,32.641494,19.1590608608,0.000354,0.442,0.299,0.461,0.269,-20.378,0.3887396,0.533,547.7455,0.000399,4.15,15.09,0.003654,320.2172,6.219304198,29.1602,140.7853,5.8201
00000,594913 'Aylo'chaxnim (2020 AV2),59046.02003259629,W84,2020-Jul-16 00:28:50.816,2459046.520032596,16.21,0.15,,,129.64962403,21.387977739,129.936678715,21.317455227,218.1322,-96.2813,283.91577628,-19.469452834,-364.94,-753.35,47313.576,6.512,87.417,15.380951532,999.0,,16.599,,93.64984,,47297.41,*,,,,,,272.56,0.0,,,155.316376,8.42264,0.473587402131,-4.5913107,1.40326484655949,-17.9590528,11.67059786,46.3602304,69.7606647,13.1382,/T,29.1965,69.5,22.4766,137.9327,92.477,299.672,10.72291,Cnc,69.183679,126.7805482,2.8341151,,,203.824265,32.665686,19.6590224548,0.000354,0.442,0.299,0.461,0.269,-20.407,0.3888472,0.533,548.196,0.0003992,4.15,15.09,0.003657,320.2844,6.718506284,29.1912,140.8348,5.8097
00000,594913 'Aylo'chaxnim (2020 AV2),59046.04086592963,W84,2020-Jul-16 00:58:50.816,2459046.54086593,16.21,0.15,,,129.682195682,21.374648667,129.969202806,21.30407659,218.2867,-96.3357,280.711435967,-25.787813687,-345.26,-762.65,47352.878,-28.928,87.458,15.8823205095,999.0,,16.6,,93.63664,,47338.28,*,,,,,,272.61,0.0,,,155.382396,8.406958,0.473532193983,-4.5848281,1.40304859674752,-17.9840213,11.66879936,46.3649409,69.8016855,13.1495,/T,29.2276,69.1,22.2361,137.8903,92.521,299.697,10.72354,Cnc,69.183679,126.8133021,2.8289298,,,203.85112,32.689895,20.1589817598,0.000354,0.442,0.299,0.461,0.269,-20.435,0.3889548,0.533,548.6465,0.0003993,4.15,15.1,0.00366,320.3516,7.217706989,29.2222,140.8844,5.7994
00000,594913 'Aylo'chaxnim (2020 AV2),59047.99919926359,W84,2020-Jul-17 23:58:50.816,2459048.499199264,16.21,0.15,,,132.708272743,20.08483602,132.991862503,20.009840897,215.3424,-102.827,286.488279948,-11.699114921,-399.04,-744.16,50995.136,-3480.99,91.2,15.0110057195,999.0,,16.63,,92.29939,,51257.34,*,,,,,,276.53,0.0,,,161.63133,6.870061,0.468703866914,-3.9415234,1.38161370878258,-19.1682031,11.49053083,46.7793234,69.1346983,14.2382,/T,32.2274,48.2,8.6091,133.8046,96.453,302.052,10.77963,Cnc,69.183625,129.8858114,2.3263102,,,206.450677,34.928028,19.1562647669,0.000354,0.449,0.309,0.475,0.267,-23.29,0.3982783,0.545,591.9373,0.0004117,4.3,15.64,0.003949,326.7326,6.144881553,32.2221,145.5632,4.7829
00000,594913 'Aylo'chaxnim (2020 AV2),59048.02003259693,W84,2020-Jul-18 00:28:50.816,2459048.520032597,16.21,0.15,,,132.740153144,20.070594251,133.023695997,19.995553209,215.5002,-102.886,283.146200187,-17.950930002,-376.72,-755.79,51032.773,-3518.8,91.239,15.5123747234,999.0,,16.63,,92.28417,,51299.27,*,,,,,,276.57,0.0,,,161.698244,6.853074,0.468656481727,-3.9343302,1.38138295082088,-19.1860201,11.48861168,46.7834141,69.1738592,14.2498,/T,32.2601,47.8,8.4479,133.7603,96.493,302.076,10.78029,Cnc,69.183624,129.9185071,2.3206812,,,206.479335,34.951414,19.656232368,0.000354,0.449,0.309,0.475,0.267,-23.322,0.3983633,0.545,592.4063,0.0004118,4.3,15.64,0.003952,326.8012,6.644128324,32.2548,145.6132,4.7716
00000,594913 'Aylo'chaxnim (2020 AV2),59048.04086593027,W84,2020-Jul-18 00:58:50.816,2459048.54086593,16.21,0.15,,,132.772053717,20.056344864,133.0555499,19.981257456,215.6539,-102.937,279.86407145,-24.288104644,-358.46,-764.7,51070.365,-3556.65,91.277,16.0137437276,999.0,,16.631,,92.26894,,51341.17,*,,,,,,276.61,0.0,,,161.765168,6.836075,0.468609183135,-3.92713,1.38115194018321,-19.2101736,11.48669042,46.7874977,69.2128058,14.2614,/T,32.2928,47.5,8.285,133.716,96.533,302.101,10.78093,Cnc,69.183624,129.9512269,2.3150558,,,206.508022,34.974817,20.1561976879,0.000354,0.449,0.309,0.475,0.267,-23.354,0.3984483,0.545,592.8753,0.0004119,4.3,15.64,0.003955,326.8698,7.143373734,32.2875,145.6632,4.7602
